Id,y
10200,90.82809979964561
10201,150.0733695684517
10202,24.033652961549283
10203,273.886634053629
10204,-154.5292603802484
10205,42.58890150706251
10206,617.3417063168572
10207,38.93936076142757
10208,-91.43610119490299
10209,225.35327477391203
10210,151.05827577085492
10211,-86.91664773646121
10212,-101.71788958007433
10213,161.93776502605442
10214,357.87041410354493
10215,32.145978186554665
10216,-379.14539920029284
10217,-165.9421322236712
10218,257.45392169454044
10219,-124.83850779184019
10220,47.08451472299094
10221,-67.0506513898038
10222,287.1733441341629
10223,836.2674277701624
10224,-78.73329260205324
10225,-293.0092291521947
10226,284.91632646225656
10227,377.95143200823
10228,-473.9426195897224
10229,-538.8094549766021
10230,-372.90475040318904
10231,-83.3770088996864
10232,157.46205951911037
10233,167.50291456151248
10234,-105.69040574319312
10235,561.1616879176282
10236,-149.35531895746902
10237,196.96680512352273
10238,-33.81991172758011
10239,5.199419882336633
10240,-121.70842296063228
10241,53.47357981737863
10242,531.291893841123
10243,-157.60262258937723
10244,-183.7719623926139
10245,643.8322464256636
10246,17.78030601013015
10247,-92.07939719460023
10248,485.4931646050766
10249,-221.23657860793864
10250,490.6065050484639
10251,-43.6771591542499
10252,139.93322987117585
10253,207.5044744276123
10254,17.09264702435968
10255,-396.4720331605311
10256,-168.3016676152929
10257,-75.59324100124485
10258,-292.0735078007663
10259,-59.37366534663003
10260,247.36904706438457
10261,206.83112758185518
10262,17.46246446407847
10263,-181.81148500656695
10264,300.176150945488
10265,-567.6387247955856
10266,311.59327285263674
10267,-9.929511835496209
10268,161.40782304547656
10269,272.3855992297207
10270,55.12245741942608
10271,-15.278267412198007
10272,286.4023019429005
10273,387.88861194347265
10274,-148.57888863638414
10275,171.9523524483948
10276,-411.57059222267753
10277,213.80253827075313
10278,133.9300243737155
10279,-99.01717750124331
10280,-162.41724224558232
10281,-39.07419011347735
10282,-295.1584521832375
10283,141.32481354359626
10284,163.05983005334406
10285,-55.45540146241658
10286,-145.7406760935228
10287,16.350462436355006
10288,-364.2985584828289
10289,558.6630187376718
10290,40.050661219004645
10291,67.63734504297025
10292,559.8400846554644
10293,469.80694715741515
10294,-149.49980105452778
10295,-328.8227866996923
10296,425.7713170466734
10297,85.50466241179295
10298,-166.9155370558477
10299,-662.2984070393497
10300,50.28039165300303
10301,-11.355718332959777
10302,-451.8112644495315
10303,78.67283313413034
10304,-386.8187999173557
10305,-273.22738305237266
10306,352.01504544002137
10307,-263.8480409181035
10308,-214.73022299361054
10309,-84.88115489738587
10310,745.8832791254238
10311,-418.975108452278
10312,739.1991251661955
10313,-469.0774263529457
10314,481.82984486567005
10315,363.20797478743714
10316,-270.2530418207208
10317,-399.5921247161309
10318,234.45728030706528
10319,-38.7346935703274
10320,238.3687487185083
10321,28.69744199018344
10322,238.23095785965575
10323,-130.00744029999962
10324,-681.2945617788473
10325,61.58065295954325
10326,-444.9298506709582
10327,-14.713208392839443
10328,680.4767823428582
10329,288.7326064937662
10330,839.9704901556702
10331,416.6574765191798
10332,167.35603728915865
10333,-86.77953786706587
10334,332.7699676004386
10335,-201.334430934254
10336,-43.62508298784251
10337,-107.90237779609646
10338,-284.03573802517013
10339,232.60855717832976
10340,237.8331517154038
10341,74.39980567720303
10342,255.51770406364477
10343,-168.64961928561013
10344,68.56334601628933
10345,-365.44198172525773
10346,189.7064988609422
10347,-369.83324976670735
10348,-250.90024390237886
10349,76.3135501962337
10350,-344.94550923377477
10351,-187.4233932681285
10352,482.1697569825195
10353,125.75266972886038
10354,450.6919437521854
10355,216.17619018208134
10356,34.34193571930526
10357,57.51145596121875
10358,-211.41949894712405
10359,49.76249180949404
10360,76.11104020758411
10361,-29.196254490439063
10362,33.0489585287332
10363,364.5627121630988
10364,234.48280987315331
10365,-21.796554859091938
10366,-476.93787704780067
10367,43.56765899304712
10368,-310.9572136651696
10369,-46.94111622603943
10370,181.1955810713373
10371,-214.96242982007044
10372,-80.22706031522256
10373,841.2082291657383
10374,102.35678708587041
10375,37.297738046880724
10376,77.39818275960087
10377,435.7945214936906
10378,111.39479265155691
10379,-128.82922415387196
10380,573.0501210583926
10381,48.60246807790963
10382,-68.55414659218873
10383,56.681624505830804
10384,-360.30993199944203
10385,131.90192283450432
10386,-264.525897633429
10387,-378.7932497249925
10388,-190.09929259976653
10389,862.9152130409606
10390,159.57649666231208
10391,514.0204635801458
10392,61.387667803408426
10393,720.8758958326599
10394,-450.976731039801
10395,105.8944421199961
10396,-27.532603044004414
10397,-23.435561966771562
10398,331.2059982949502
10399,-156.02456394823923
10400,0.9477018385627978
10401,17.23240516532054
10402,143.23908417021516
10403,53.226451390747556
10404,41.01334926979495
10405,-129.39255146834705
10406,430.9165210459299
10407,-427.90961965735426
10408,49.114004852092116
10409,-221.64758038918828
10410,-313.7597121868475
10411,115.24452244707106
10412,96.1009720445347
10413,-399.915984942422
10414,-8.41140792356405
10415,733.1841324374711
10416,-332.4267664916507
10417,83.6761204219437
10418,339.792748655443
10419,-35.115701314516365
10420,38.20433543387981
10421,-606.1984890559308
10422,194.27285338946172
10423,155.03155116158297
10424,-111.25647787347991
10425,-63.33937163651469
10426,403.93581872896254
10427,690.9194303358618
10428,75.78129943644996
10429,-340.3154065235755
10430,-195.7615954269832
10431,40.445138708756
10432,-137.6541879602936
10433,-95.67479658954552
10434,290.8435378725049
10435,568.4646813472758
10436,351.2186507540763
10437,194.71516658168454
10438,-312.1508420871951
10439,-518.3107868724488
10440,-80.75158048061633
10441,-109.91053830578511
10442,491.4108364751952
10443,371.4851448604922
10444,343.85664466843724
10445,114.6078539736809
10446,-315.2044219098842
10447,83.1039650930692
10448,-82.59915101774345
10449,-182.21902722527562
10450,-294.9172924513018
10451,-294.21055531486843
10452,611.547041735651
10453,-34.75613410359295
10454,-115.04157690057689
10455,263.2793379023792
10456,346.05651209283786
10457,194.6116152691097
10458,257.3561496384937
10459,-303.2080949271146
10460,-173.19591085705633
10461,-88.539834485785
10462,137.60161200011532
10463,337.0486492780691
10464,155.72523460362754
10465,-250.29079290524152
10466,148.06340015143343
10467,333.6821886093743
10468,-260.336392383426
10469,340.3079092279134
10470,224.68535571269535
10471,-607.2797170619315
10472,-54.85959294091739
10473,-685.0910817258429
10474,268.2582707785929
10475,108.79743563388433
10476,-233.1676171727225
10477,115.89088157850466
10478,75.28875461498262
10479,312.5869539403401
10480,78.42590704679615
10481,-509.63079643958395
10482,142.1529457847476
10483,-567.6096744598851
10484,99.1978441101273
10485,181.76569364680853
10486,-27.407098394358666
10487,-646.8210508159772
10488,-261.63281625029794
10489,-398.8768891978137
10490,-259.41075205618245
10491,-252.05740356798987
10492,-25.647967227334686
10493,-479.3579494231411
10494,109.91068619021851
10495,161.94257969114113
10496,-436.8071742397543
10497,-66.01220442257005
10498,-73.60538265406925
10499,51.00273944619416
10500,7.60968103216536
10501,-38.39048673108507
10502,493.59597060692977
10503,-303.4490805444843
10504,285.36305876068684
10505,236.93082121946634
10506,-112.9028873820927
10507,-104.91639705404434
10508,70.11071172015318
10509,-334.4021807746187
10510,-526.1520613513312
10511,26.695126681540604
10512,16.625076878908747
10513,-282.62391868624104
10514,-156.76438922325065
10515,-368.703852401056
10516,87.2669838839737
10517,9.621961449395263
10518,159.33855433394996
10519,737.8354361900699
10520,-63.525614896838526
10521,253.39234540406744
10522,-195.47926226047835
10523,-233.60406275700615
10524,672.0430027603295
10525,161.0264781163423
10526,-86.92388588378284
10527,767.4499376317873
10528,300.1434547015398
10529,-264.6332621205308
10530,506.8069224983665
10531,413.73257578605995
10532,-227.95565420459158
10533,270.72182191824425
10534,166.2721453884326
10535,467.8359469952969
10536,691.0141927413284
10537,-235.19550162577235
10538,-204.4947563378358
10539,235.56549902566846
10540,481.5082289895018
10541,-404.2863716261688
10542,499.63459887902445
10543,-280.42362428355773
10544,349.63535701277425
10545,56.27921855932575
10546,377.7838241995499
10547,58.23929412508111
10548,424.2998121746475
10549,85.80041244154475
10550,-252.9928885245912
10551,172.86784495501928
10552,-190.10660020571635
10553,306.96428652366825
10554,-179.1176649334277
10555,-155.7759049400486
10556,-208.75257057910835
10557,-257.42597802041763
10558,-187.88708045784318
10559,178.95968589803326
10560,769.2994246067665
10561,131.45400495646476
10562,-86.33605847725755
10563,-440.78969412880036
10564,522.2063378416965
10565,74.26044537058826
10566,-273.34519080825146
10567,23.885483202723083
10568,-140.88619011673822
10569,337.44189332546534
10570,63.42512024403356
10571,-78.12104360563914
10572,-209.4159615061086
10573,-354.3022169957897
10574,261.54958940727636
10575,252.78475303502228
10576,415.3327934963971
10577,-341.41062177496303
10578,-101.54306561728896
10579,-82.98003734434727
10580,-146.1918594508307
10581,-400.9570095088503
10582,114.68810161530627
10583,-318.4094491728418
10584,-27.128651113155282
10585,253.39206355032377
10586,-15.161597235909083
10587,490.27631015669897
10588,67.16055415515943
10589,-583.6536301606625
10590,566.8292227808781
10591,-659.7840206113434
10592,-280.34458657663276
10593,-618.4849576034638
10594,-403.081521772084
10595,52.58079586777851
10596,154.13724781790702
10597,-187.18724588645784
10598,45.064322864018074
10599,389.86980245897917
10600,497.4944277009732
10601,-172.60466145697043
10602,-199.4880483069131
10603,146.33213540458675
10604,-745.9314211823649
10605,-230.93578234679455
10606,-157.73768823510528
10607,170.55585672160453
10608,58.5281957912737
10609,21.778235377085156
10610,-33.84543238859327
10611,527.0115321450204
10612,370.3597932478233
10613,-83.70884929336944
10614,-297.8667818275178
10615,379.630041640902
10616,-194.49981867886476
10617,-59.08115423923996
10618,-59.05074145608517
10619,-265.7953310406426
10620,-488.3242148449625
10621,-28.13331681509776
10622,-110.89724251664049
10623,642.5198198743119
10624,-25.104958245574235
10625,368.27465472014893
10626,274.799213527042
10627,416.5261293363808
10628,110.57324867984339
10629,561.3783520521658
10630,497.1437621157754
10631,-201.60987734450927
10632,-370.0522982615872
10633,731.0573724235944
10634,-380.13707915517017
10635,-200.60251550521124
10636,272.0860118937527
10637,269.8405899107612
10638,-243.563995085344
10639,-80.64209434586834
10640,-467.9770128985534
10641,384.1033091717133
10642,-158.51464076438094
10643,-321.1429089790805
10644,-72.30709812158457
10645,244.89650104863225
10646,-111.766879899276
10647,-71.30354161628642
10648,-97.14900534514044
10649,387.99285294446395
10650,134.07976082545446
10651,-372.7245397183463
10652,-153.89734891410592
10653,376.0557246783052
10654,-45.0669997272831
10655,29.111024201618026
10656,-164.38841371392314
10657,291.3802875570243
10658,-389.6429089892459
10659,-145.45381366072894
10660,276.50614199272223
10661,-134.0938109171911
10662,82.94811155481193
10663,143.77337061052876
10664,230.8537782304076
10665,649.8980469913452
10666,188.10011410399125
10667,170.77221614376526
10668,-533.8474844790454
10669,-516.1349688253692
10670,-356.7869746721635
10671,480.90374320564536
10672,-54.535992961676634
10673,-272.6605720403805
10674,-89.16369341976745
10675,-97.40004082496279
10676,-264.29803775062345
10677,-558.8516759610384
10678,-18.22317398982514
10679,238.68337858798273
10680,-107.49682687897437
10681,-439.73714969227535
10682,-366.08737762044774
10683,540.4744022918991
10684,-335.9192295399926
10685,128.98481364662382
10686,-360.46505927788434
10687,-211.01458656819972
10688,115.70383605399445
10689,-723.63335622477
10690,380.8939221056089
10691,24.300969805753315
10692,-145.38761452741093
10693,-157.2829561785365
10694,134.1033600367316
10695,215.95710077116317
10696,-310.2061637343897
10697,18.018883693843694
10698,-287.1696947296555
10699,-244.82888943623885
10700,-126.15190632103037
10701,-276.85103369720076
10702,-63.902823195384364
10703,-268.2907419843628
10704,80.99060618707678
10705,135.49197649147976
10706,265.8617173707378
10707,290.1533893185715
10708,72.8575070698773
10709,-88.64501838284494
10710,-562.5238017086136
10711,-257.9685916645943
10712,-88.32818773227547
10713,-608.9048913545776
10714,16.648129846869896
10715,-117.99664144508542
10716,244.48813585825133
10717,60.96132064652452
10718,640.8504726114264
10719,15.073592658662703
10720,135.00644430477456
10721,39.52337453323239
10722,86.44560574134276
10723,20.3376546154548
10724,217.4424202319794
10725,-8.574845990249907
10726,172.39758731739988
10727,-326.0037487732935
10728,347.5813407240349
10729,128.958039091149
10730,-379.7500886129553
10731,-134.7069570566283
10732,153.56888514342015
10733,-72.12278608897178
10734,183.3084883057278
10735,-456.5387761913813
10736,152.27530162599385
10737,-20.6582805990688
10738,245.6223283546587
10739,776.4009728233532
10740,-320.1434529602256
10741,-479.3197082847779
10742,-69.75434860290653
10743,-372.01045319604884
10744,397.2822473818063
10745,94.9729302515413
10746,-545.870093984974
10747,92.71733084803112
10748,456.62324679869494
10749,140.3351962920407
10750,-542.616784503444
10751,33.25617847305591
10752,237.5455531193669
10753,-260.5147806037727
10754,-227.74117804894678
10755,-18.374207944643093
10756,357.2320793577918
10757,234.16866322379295
10758,309.04949086471635
10759,109.41620907267854
10760,297.0462771953371
10761,431.28271868977373
10762,-285.90275415168594
10763,-461.12318506056647
10764,458.8411685202903
10765,-35.13247865793331
10766,-138.96677867278055
10767,435.8781113541366
10768,-327.55173248124254
10769,-16.175842225602477
10770,32.68738315096781
10771,-143.11036093613214
10772,-82.91163796819313
10773,-26.395849579090534
10774,-295.90654248377155
10775,-300.94455130927724
10776,-157.03746176056214
10777,-444.1054251705688
10778,55.54295923374503
10779,136.0957334337391
10780,-59.93423441413511
10781,774.7869393558565
10782,-291.8214694025433
10783,449.6545133580525
10784,-231.20082491305158
10785,88.18058840405031
10786,511.6823816159462
10787,27.69891399185408
10788,69.71900343078627
10789,-684.0304286748185
10790,-181.16575418910213
10791,-592.2856835316256
10792,-326.3723044913697
10793,527.573955431335
10794,-175.98223228892547
10795,555.3273243262541
10796,-40.0621925694769
10797,-242.9096118442584
10798,466.4750098322094
10799,209.72657821779734
10800,112.47399028633716
10801,655.9597092112738
10802,-253.67288201365034
10803,-143.14006436902866
10804,261.90903344912675
10805,-51.43052462098853
10806,-646.5343714931186
10807,-114.1173064551284
10808,126.14931118008049
10809,204.59346285899613
10810,-300.3936136583138
10811,-415.68674588953814
10812,6.449152884283597
10813,72.80107777482891
10814,160.66087208145362
10815,249.31168929181615
10816,-248.28534524656231
10817,7.8306299226152
10818,-466.3838270166599
10819,290.15144404459693
10820,-309.0332065633419
10821,528.6916611956298
10822,372.49384793225084
10823,-328.08626630968826
10824,-94.65873407724727
10825,55.56919414045765
10826,67.34382419031547
10827,-533.6683812491276
10828,-128.10863350344584
10829,-542.9948584464206
10830,54.634639672577116
10831,182.6604348326802
10832,-41.29948573089238
10833,652.8127633917342
10834,-336.9657807378869
10835,99.96282019773594
10836,811.7900163367058
10837,-346.25211606529683
10838,103.69087960098771
10839,487.7360812633352
10840,120.89569101398978
10841,-324.32967405436614
10842,-136.41212971214273
10843,-41.9244300309765
10844,282.70298658023114
10845,345.6203289702031
10846,124.6979853475241
10847,-206.11335283373174
10848,155.93998583214096
10849,-443.76722994338405
10850,-273.3430034005996
10851,195.95033081854578
10852,-30.6900408513999
10853,86.56778659815134
10854,-312.2113618894964
10855,41.005246961458006
10856,307.6751801999484
10857,532.9059494214048
10858,260.16168056338074
10859,362.00550753373267
10860,101.32898120196381
10861,38.44129613989282
10862,20.267674753905606
10863,117.44024988074736
10864,573.691182707856
10865,-507.59205851450025
10866,-211.76962671045678
10867,-78.39989740428318
10868,-319.5737676595749
10869,-267.44656441833376
10870,-780.8570319676226
10871,50.22998055644536
10872,-298.54901081716656
10873,23.392386523120653
10874,-76.29059741014785
10875,-257.5974704642535
10876,171.56436509796748
10877,-121.60078316249103
10878,-451.3737768554296
10879,81.13533884268288
10880,-212.55249317142537
10881,-3.534927229097273
10882,-408.2554810001867
10883,-158.65133194465884
10884,238.39834201613223
10885,-133.03572327369835
10886,-266.0840826060654
10887,247.74270438194733
10888,347.96654428323706
10889,-511.31524281086547
10890,21.815871215017356
10891,-163.84140964228988
10892,-472.56083639704804
10893,-365.00826715123833
10894,272.43713793223765
10895,92.37376374891463
10896,491.80814568465223
10897,-200.0360581358109
10898,144.31490824987497
10899,-554.3580524200028
10900,-449.3575578941586
10901,565.0154801799588
10902,446.31875807461995
10903,309.69738818741337
10904,282.92794140775186
10905,176.19762818996824
10906,-315.1418517603811
10907,612.3377931153001
10908,274.25223124773044
10909,-19.43617305856392
10910,404.62544777052506
10911,47.26648142698547
10912,101.89624080960546
10913,98.14809562777697
10914,-231.35258244371974
10915,136.33612319164186
10916,-150.3100592679481
10917,461.1995499787898
10918,145.6901588842705
10919,-405.8237418755593
10920,-405.5525658750979
10921,213.67394365056134
10922,-204.80364027314255
10923,-118.57063791050717
10924,675.2302648290718
10925,145.16198786853448
10926,489.6870020199596
10927,-173.76557459369084
10928,89.69168465283741
10929,239.0117915423093
10930,-68.18000068660422
10931,93.6667756151304
10932,-196.55301722008335
10933,-711.7534447200951
10934,-104.15023991148817
10935,55.73003950122912
10936,74.24035058478451
10937,625.749590876906
10938,234.9868848687528
10939,221.5929479387567
10940,61.93159175679512
10941,239.7364483344387
10942,-21.338081818317132
10943,180.1647362970896
10944,14.918627995498019
10945,-374.8656883482495
10946,-397.5149288584028
10947,114.66690843216145
10948,-269.61622879894014
10949,0.13921221448848575
10950,-34.5948467606926
10951,72.73402122667842
10952,-188.80556313903773
10953,-365.5336719234534
10954,-67.59552255426489
10955,19.50117013918123
10956,212.78259013823427
10957,170.72284688263076
10958,48.756055882020895
10959,-239.44652279164796
10960,409.73820515517684
10961,399.8680056503105
10962,18.693100459977988
10963,165.76697195984258
10964,-124.38945349670954
10965,54.994523212788536
10966,640.4320745648698
10967,7.578792735557306
10968,-265.04763041001047
10969,1.6927330910942309
10970,18.5171336212689
10971,-248.85163930169267
10972,106.86193154650928
10973,251.63914312090975
10974,133.83773953640747
10975,-358.2669613769317
10976,426.261447317642
10977,71.97842246973927
10978,-322.0875596252227
10979,438.84026750159467
10980,-40.13211449134268
10981,283.803568652924
10982,-487.9061953325873
10983,-86.93302825214909
10984,-470.8501510916914
10985,73.1464827731544
10986,-688.3900989407994
10987,392.4785675660386
10988,-328.6310374955372
10989,149.3916006346899
10990,321.7931147606093
10991,584.3930870450617
10992,206.75729570024748
10993,36.548225997009276
10994,-37.77828521118812
10995,-551.0517094651393
10996,-107.85120387757055
10997,-176.80602795353343
10998,-356.8894911731795
10999,418.41458411247635
11000,-26.133496016983326
11001,-213.90951362802994
11002,246.57978881987762
11003,-32.011024949713736
11004,-126.73258849582308
11005,26.914491557621464
11006,198.92197376295232
11007,-18.843554414708176
11008,-119.51484607641783
11009,-389.90376053107474
11010,-149.50928607148177
11011,-308.9620302146934
11012,-478.7771604137548
11013,-616.7291412522783
11014,-25.890829611382113
11015,-133.1765903168628
11016,-633.0587252293199
11017,-32.26329474560978
11018,28.795819581691493
11019,-290.00132364066127
11020,-168.02496539200246
11021,-173.84102001973935
11022,107.27955415166477
11023,278.3287852070011
11024,164.73665181591326
11025,596.7860199506152
11026,737.7802177171238
11027,-57.044398703886834
11028,-20.381913027884483
11029,193.11140830024647
11030,150.95242220368277
11031,-340.8779258558654
11032,207.55657024653473
11033,-27.674726125891144
11034,-146.95165736571388
11035,-121.88066829612262
11036,144.47950532988983
11037,333.209531678896
11038,-452.5131209680475
11039,-208.5368467442238
11040,265.8449475236109
11041,-86.19645950050096
11042,-456.01061792236317
11043,-377.7300472014258
11044,277.5566889704535
11045,-98.28816556864706
11046,-258.6774182328495
11047,508.5130216465916
11048,-27.829466767413603
11049,-397.83822522418836
11050,27.294231548044568
11051,55.4609069629121
11052,86.52443961502894
11053,-417.71826706416596
11054,265.0746921743695
11055,126.49537980057251
11056,-731.2337998933433
11057,26.76852907043218
11058,15.172424965473118
11059,603.1491770539609
11060,-68.51036908576114
11061,-630.1588497389272
11062,391.43989504517157
11063,191.26739771271173
11064,-82.79915889804575
11065,874.2798355716814
11066,130.10220965607672
11067,24.825257629836845
11068,10.015684555527292
11069,407.55355195098423
11070,184.93372244983874
11071,699.401340355084
11072,12.874182171250046
11073,-569.7950312054722
11074,-60.61826753027395
11075,-96.58944292586003
11076,19.660708357382948
11077,30.225969050065405
11078,-107.06858214835734
11079,-23.448153023311374
11080,-16.563489755115636
11081,18.767317998586368
11082,145.9503818222072
11083,-428.1027566009218
11084,-158.17477611037165
11085,-44.378080896785626
11086,-411.29977054482924
11087,218.4210180820262
11088,141.24530784475098
11089,316.6347559705921
11090,93.68023982535635
11091,154.16405402565363
11092,-132.9202502359097
11093,-293.87357139530593
11094,485.3063455878765
11095,-271.22948150685625
11096,373.38314717843355
11097,-359.6695987563286
11098,-459.9923044506962
11099,209.05369852328363
11100,46.74008351487377
11101,-767.8965435991804
11102,-153.96946682570558
11103,-66.6828924615694
11104,-15.944035080884385
11105,16.075984344997583
11106,157.03893670157413
11107,585.6578635592923
11108,-259.63810597939255
11109,264.48646669308766
11110,171.558650699527
11111,182.06572554508466
11112,-336.8833733608891
11113,-403.238538703155
11114,114.57772510795598
11115,161.83644349638917
11116,-628.0447010001031
11117,242.01175305538513
11118,362.8630361176537
11119,60.71370640424275
11120,-359.3112312132565
11121,-379.0818795057242
11122,237.837784949788
11123,-293.4175091399251
11124,-397.45137920298214
11125,159.58885605132613
11126,365.03747521359657
11127,-720.6128464897363
11128,500.1648657714816
11129,-11.265810006165859
11130,-69.35501502523591
11131,250.86562155967655
11132,-169.30678540802282
11133,120.43720692692696
11134,-39.95315782539131
11135,-520.8790659997437
11136,-631.1061053453723
11137,-189.45128724586664
11138,73.57078736644496
11139,39.638131936282484
11140,-459.8374387751019
11141,4.029071723496946
11142,-197.44889965681972
11143,62.38974256914543
11144,-186.44535236927027
11145,-133.60822019560027
11146,305.02297895286307
11147,-46.0224675921415
11148,-42.281475985008164
11149,-174.6134231397795
11150,-221.81742427816903
11151,-177.58255371476884
11152,-1.6457791602122094
11153,92.19561472892511
11154,380.6366433481219
11155,5.176285533506357
11156,-43.26413786035821
11157,138.5690976831353
11158,-644.2373399718085
11159,-264.05264854098374
11160,388.0771113359545
11161,-314.57550396752947
11162,68.59577885369382
11163,313.9025059586679
11164,-174.13638000550327
11165,75.24506091716393
11166,-48.30049653479278
11167,366.32813493054016
11168,-300.9531752245191
11169,52.29547497280499
11170,199.76450852884457
11171,-291.45213888117814
11172,-221.2552571419506
11173,-347.63373665011466
11174,-203.16973722565945
11175,-377.92297544460286
11176,-39.059901238720556
11177,-27.657708986919925
11178,-4.840069011084497
11179,387.6931701816725
11180,173.0752110086145
11181,932.2704016789717
11182,-79.75948934966334
11183,140.83197737224816
11184,39.684029858126316
11185,443.52420804431415
11186,342.35994872023963
11187,-137.85795258406444
11188,596.3305304911712
11189,207.64692642350556
11190,-628.7444696897303
11191,498.5177064988442
11192,-157.93924874004978
11193,351.10783976574095
11194,21.711333535600655
11195,-147.8588200554953
11196,204.5724627492815
11197,29.474618249412355
11198,121.43392964124493
11199,-565.6199353865667
11200,-229.61058695852944
11201,-46.804477108744244
11202,686.9993413504831
11203,-439.37600813835434
11204,-564.3067809262279
11205,-449.4452387206118
11206,-187.01337557795256
11207,63.714470752304116
11208,226.5321796112913
11209,-238.26195886607394
11210,8.031752667962854
11211,-360.6886941851442
11212,-123.99311613868903
11213,-388.86461946300415
11214,21.025862631445367
11215,-301.50187125630197
11216,215.87740831289574
11217,403.51021004979924
11218,435.6976033569244
11219,-107.10092088372355
11220,186.04692078373668
